Zip Code,Total times 1k,num returns
91342,294143000,3380
91342,533905000,4020
91342,149263000,500
91343,1276084000,25960
91343,148915000,11140
91343,239142000,6630
91343,188126000,3030
91343,167021000,1910
91343,380588000,2780
91343,152292000,470
91344,1879004000,24980
91344,100088000,8020
91344,192032000,5130
91344,216419000,3440
91344,215121000,2440
91344,633606000,4520
91344,521738000,1430
91345,431493000,9050
91345,47018000,3490
91345,89212000,2440
91345,80492000,1310
91345,72856000,840
91345,116099000,880
91345,25816000,90
91350,1574033000,17930
91350,57369000,4800
91350,103694000,2760
91350,138637000,2190
91350,179177000,2040
91350,678163000,4840
91350,416993000,1300
91351,915546000,16040
91351,74010000,5600
91351,140114000,3820
91351,137899000,2210
91351,140678000,1610
91351,335145000,2480
91351,87700000,320
91352,944991000,20940
91352,129464000,9390
91352,224729000,6230
91352,154040000,2510
91352,108899000,1260
91352,171656000,1300
91352,156203000,250
91354,1500724000,14460
91354,38655000,3440
91354,72222000,1910
91354,97874000,1530
91354,142419000,1610
91354,620919000,4320
91354,528635000,1650
91355,1497131000,15580
91355,48339000,3950
91355,95232000,2520
91355,133560000,2100
91355,163972000,1860
91355,522622000,3720
91355,533406000,1430
91356,1766932000,14250
91356,56124000,4670
91356,104578000,2760
91356,106439000,1690
91356,105472000,1190
91356,286809000,2000
91356,1107510000,1940
91360,1839467000,20420
91360,74929000,6150
91360,136871000,3680
91360,155475000,2450
91360,178555000,2010
91360,600292000,4210
91360,693345000,1920
91361,2446373000,10360
91361,28190000,2550
91361,52072000,1370
91361,67758000,1060
91361,80167000,900
91361,307059000,2100
91361,1911127000,2380
91362,3074464000,17760
91362,57291000,4900
91362,101903000,2690
91362,121843000,1920
91362,138000000,1550
91362,511926000,3490
91362,2143501000,3210
91364,2264723000,13390
91364,44197000,3720
91364,79148000,2070
91364,96358000,1500
91364,107522000,1200
91364,408151000,2790
91364,1529347000,2110
91367,2399225000,20840
91367,71371000,5900
91367,133891000,3520
91367,183297000,2870
91367,208625000,2360
91367,563337000,3990
91367,1238704000,2200
91377,931733000,6730
91377,17872000,1690
91377,32234000,830
91377,48150000,740
91377,55424000,620
91377,227613000,1550
91377,550440000,1300
91381,1201687000,8620
91381,24756000,2290
91381,42019000,1120
91381,54796000,860
91381,71498000,810
91381,289273000,1990
91381,719345000,1550
91384,828485000,10500
91384,37352000,3040
91384,68752000,1850
91384,82615000,1320
91384,102718000,1170
91384,349369000,2490
91384,187679000,630
91387,1503277000,19570
91387,79881000,6210
91387,151758000,4120
91387,163426000,2600
91387,168270000,1920
91387,491572000,3520
91387,448370000,1200
91390,854370000,8770
91390,28272000,2390
91390,46976000,1270
91390,60960000,960
91390,79277000,890
91390,335035000,2310
91390,303850000,950
91401,1149959000,18120
91401,98453000,7520
91401,162844000,4460
91401,134876000,2160
91401,103927000,1180
91401,268236000,1900
91401,381623000,900
91402,1005779000,28810
91402,196581000,14400
91402,305749000,8580
91402,191015000,3130
91402,119397000,1380
91402,158316000,1210
91402,34721000,110
91403,2364153000,13780
91403,43640000,3580
91403,98012000,2560
91403,122770000,1940
91403,113690000,1290
91403,331036000,2320
91403,1655005000,2090
91405,888400000,23060
91405,153655000,11330
91405,238969000,6660
91405,146925000,2400
91405,97209000,1120
91405,181286000,1350
91405,70356000,200
91406,1228220000,24240
91406,134878000,10100
91406,239318000,6560
91406,193887000,3140
91406,143670000,1640
91406,315708000,2290
91406,200759000,510
91411,591759000,10650
91411,59071000,4460
91411,100840000,2750
91411,81103000,1310
91411,62740000,720
91411,138046000,1000
91411,149959000,410
91423,2140484000,17180
91423,58971000,4720
91423,130335000,3430
91423,149472000,2370
91423,142024000,1610
91423,396931000,2800
91423,1262751000,2250
91436,4245957000,9100
91436,20258000,1850
91436,36585000,940
91436,48513000,750
91436,57947000,640
91436,247319000,1640
91436,3835335000,3280
91501,744679000,9890
91501,38763000,3110
91501,80971000,2160
91501,93655000,1500
91501,86300000,990
91501,211394000,1520
91501,233596000,610
91502,308485000,5530
91502,28825000,2180
91502,53207000,1450
91502,49732000,800
91502,38537000,440
91502,73064000,550
91502,65120000,110
91504,989620000,12530
91504,49783000,3880
91504,100214000,2680
91504,108863000,1740
91504,107522000,1220
91504,301748000,2160
91504,321490000,850
91505,1426197000,16600
91505,58153000,4610
91505,125485000,3320
91505,158592000,2530
91505,158461000,1810
91505,454653000,3250
91505,470853000,1080
91506,789107000,9970
91506,35691000,2860
91506,76937000,2060
91506,92026000,1470
91506,89224000,1010
91506,268077000,1890
91506,227152000,680
91601,980300000,19620
91601,107148000,7960
91601,202861000,5490
91601,166314000,2680
91601,120036000,1380
91601,220957000,1640
91601,162984000,470
91602,1126667000,11240
91602,41371000,3130
91602,96923000,2560
91602,107614000,1720
91602,101920000,1160
91602,241096000,1720
91602,537743000,950
91604,2293818000,15930
91604,49903000,4100
91604,106092000,2780
91604,129030000,2030
91604,133343000,1500
91604,413305000,2880
91604,1462145000,2640
91605,943567000,24580
91605,163720000,11950
91605,255883000,7150
91605,170230000,2770
91605,105919000,1220
91605,170019000,1280
91605,77796000,210
91606,835602000,20380
91606,125006000,9330
91606,211311000,5870
91606,150530000,2450
91606,100977000,1160
91606,178454000,1340
91606,69324000,230
91607,1229383000,15370
91607,66519000,5220
91607,134573000,3570
91607,135246000,2150
91607,116405000,1320
91607,286482000,2040
91607,490158000,1070
91701,1380341000,18740
91701,72388000,5740
91701,130546000,3540
91701,158951000,2520
91701,182321000,2080
91701,553666000,3970
91701,282469000,890
91702,1245212000,26750
91702,151731000,10940
91702,270260000,7500
91702,225437000,3650
91702,180934000,2090
91702,288219000,2160
91702,128631000,410
91706,1280625000,34030
91706,216074000,15380
91706,388571000,10790
91706,269267000,4410
91706,170928000,1980
91706,174635000,1350
91706,61150000,120
91708,319583000,4280
91708,14948000,1140
91708,32835000,880
91708,40024000,630
91708,43972000,500
91708,129985000,940
91708,57819000,190
91709,3126449000,34800
91709,126853000,10360
91709,234658000,6270
91709,273363000,4340
91709,321703000,3650
91709,1064135000,7550
91709,1105737000,2630
91710,2067133000,35400
91710,171067000,12740
91710,313165000,8590
91710,307353000,4940
91710,294483000,3370
91710,658172000,4840
91710,322893000,920
91711,1711491000,15910
91711,53833000,4510
91711,94854000,2550
91711,119275000,1880
91711,142049000,1600
91711,502086000,3510
91711,799394000,1860
91722,861939000,17300
91722,85966000,6350
91722,166148000,4540
91722,162204000,2620
91722,144971000,1670
91722,251486000,1940
91722,51164000,180
91723,474249000,9070
91723,44285000,3300
91723,87753000,2370
91723,87688000,1420
91723,67680000,780
91723,143045000,1070
91723,43798000,130
91724,868778000,12650
91724,55721000,4300
91724,101795000,2760
91724,101602000,1630
91724,112225000,1280
91724,297412000,2150
91724,200023000,530
91730,1744811000,30690
91730,142140000,10670
91730,272626000,7390
91730,306059000,4920
91730,291217000,3330
91730,514033000,3860
91730,218736000,520
91731,461272000,11920
91731,84171000,6050
91731,128060000,3590
91731,78846000,1290
91731,43509000,500
91731,56456000,430
91731,70230000,60
91732,899179000,25520
91732,176976000,12650
91732,276280000,7730
91732,171767000,2810
91732,105703000,1220
91732,128687000,990
91732,39766000,120
91733,609682000,18080
91733,130008000,9190
91733,198323000,5590
91733,116083000,1910
91733,66745000,780
91733,69853000,540
91733,28670000,70
91737,1056950000,11250
91737,41028000,3320
91737,74433000,2020
91737,83932000,1340
91737,101585000,1160
91737,335478000,2380
91737,420494000,1030
91739,1824101000,16060
91739,57504000,4620
91739,102304000,2740
91739,117950000,1870
91739,140456000,1590
91739,522773000,3670
91739,883114000,1570
91740,787440000,12490
91740,54804000,4270
91740,100141000,2700
91740,109723000,1760
91740,116341000,1320
91740,282017000,2080
91740,124414000,360
91741,1310259000,12320
91741,41568000,3420
91741,74406000,1990
91741,100140000,1580
91741,110743000,1260
91741,403661000,2840
91741,579741000,1230
91744,1424730000,37600
91744,236399000,16840
91744,418721000,11690
91744,295115000,4830
91744,200679000,2320
91744,228781000,1800
91744,45035000,120
91745,1690655000,25870
91745,120926000,9240
91745,228571000,6190
91745,220132000,3510
91745,199674000,2270
91745,503779000,3640
91745,417573000,1020
91746,596790000,13720
91746,82281000,5860
91746,154341000,4300
91746,112910000,1840
91746,78269000,910
91746,93219000,730
91746,75770000,80
91748,1230666000,21430
91748,115383000,8880
91748,203766000,5550
91748,163853000,2630
91748,131092000,1490
91748,292261000,2120
91748,324311000,760
91750,1499706000,16260
91750,60871000,4890
91750,114882000,3080
91750,135627000,2150
91750,147189000,1670
91750,465351000,3300
91750,575786000,1170
91752,797655000,14680
91752,74363000,5480
91752,130608000,3570
91752,125177000,2020
91752,116888000,1340
91752,270401000,1990
91752,80218000,280
91754,985563000,17390
91754,93953000,7530
91754,143514000,3910
91754,128655000,2070
91754,109432000,1250
91754,280069000,2000
91754,229940000,630
91755,645956000,14340
91755,89994000,7270
91755,112568000,3090
91755,93898000,1490
91755,80536000,920
91755,175342000,1270
91755,93618000,300
91761,1365036000,27020
91761,143035000,10220
91761,270085000,7420
91761,240894000,3880
91761,217856000,2490
91761,355496000,2700
91761,137670000,310
91762,1143755000,26390
91762,154280000,10910
91762,288854000,8030
91762,221588000,3600
91762,160351000,1840
91762,231311000,1770
91762,87371000,240
91763,701737000,16820
91763,100854000,7210
91763,182220000,5060
91763,138344000,2240
91763,99957000,1160
91763,133259000,1040
91763,47103000,110
91764,932072000,23180
91764,137928000,9730
91764,259105000,7240
91764,200927000,3270
91764,136771000,1590
91764,156323000,1240
91764,41018000,110
91765,1872859000,21920
91765,84228000,6800
91765,164370000,4390
91765,182424000,2890
91765,190994000,2170
91765,577676000,4120
91765,673167000,1550
91766,1214277000,29350
91766,185772000,13340
91766,305721000,8550
91766,213485000,3480
91766,152717000,1760
91766,250496000,1870
91766,106086000,350
91767,917099000,21280
91767,123681000,9020
91767,220842000,6090
91767,180906000,2940
91767,135992000,1560
91767,202353000,1530
91767,53325000,140
91768,525888000,13290
91768,84235000,6060
91768,144217000,4030
91768,97370000,1580
91768,70252000,810
91768,92704000,710
91768,37110000,100
91770,1163739000,28810
91770,184287000,13900
91770,282899000,7820
91770,207336000,3360
91770,149515000,1720
91770,226668000,1700
91770,113034000,310
91773,1324101000,16570
91773,63519000,5080
91773,117754000,3150
91773,138947000,2210
91773,163604000,1860
91773,452215000,3240
91773,388062000,1030
91775,910651000,11010
91775,44916000,3590
91775,81757000,2180
91775,86116000,1360
91775,87584000,990
91775,279801000,1970
91775,330477000,920
91776,809276000,19140
91776,121714000,9540
91776,172133000,4690
91776,137168000,2210
91776,96659000,1110
91776,180216000,1330
91776,101386000,260
91780,1047906000,16640
91780,76653000,6070
91780,141778000,3810
91780,142175000,2270
91780,126067000,1440
91780,327456000,2370
91780,233777000,680
91784,1440574000,12900
91784,40168000,3310
91784,73264000,1970
91784,93968000,1490
91784,117358000,1310
91784,470495000,3270
91784,645321000,1550
91786,1228721000,23800
91786,124103000,9130
91786,230772000,6300
91786,201532000,3260
91786,180859000,2070
91786,352848000,2610
91786,138607000,430
91789,1842131000,20510
91789,81503000,6610
91789,153894000,4090
91789,165205000,2620
91789,165915000,1870
91789,524772000,3710
91789,750842000,1610
91790,1073059000,21100
91790,104054000,7830
91790,202675000,5530
91790,190624000,3070
91790,163376000,1870
91790,336466000,2540
91790,75864000,260
91791,1116505000,15740
91791,70642000,5440
91791,132089000,3570
91791,131442000,2100
91791,123340000,1410
91791,338032000,2440
91791,320960000,780
91792,707712000,14050
91792,69921000,5310
91792,132069000,3580
91792,129370000,2080
91792,113722000,1300
91792,215092000,1610
91792,47538000,170
91801,1350722000,25760
91801,132490000,10220
91801,246243000,6660
91801,227757000,3660
91801,183756000,2110
91801,341831000,2520
91801,218645000,590
91803,745537000,14630
91803,77526000,5910
91803,138492000,3770
91803,118198000,1900
91803,102561000,1180
91803,214907000,1560
91803,93853000,310
91901,685206000,7460
91901,24363000,1940
91901,54526000,1460
91901,65327000,1040
91901,65853000,750
91901,231548000,1620
91901,243589000,650
91902,746201000,8600
91902,30341000,2390
91902,61168000,1660
91902,69883000,1110
91902,80738000,920
91902,260979000,1840
91902,243092000,680
91905,31408000,650
91905,3178000,250
91905,5899000,160
91905,5940000,100
91905,6343000,70
91905,10048000,70
91906,72069000,1470
91906,7415000,560
91906,13515000,370
91906,13463000,220
91906,12897000,150
91906,24779000,170
91910,1993842000,37710
91910,188690000,13930
91910,378063000,10400
91910,322652000,5230
91910,277725000,3170
91910,568240000,4230
91910,258472000,750
91911,1770140000,40830
91911,228268000,16600
91911,440063000,12160
91911,351049000,5700
91911,262987000,3040
91911,398868000,3040
91911,88905000,290
91913,1564210000,21050
91913,71408000,5590
91913,161466000,4360
91913,179985000,2880
91913,216729000,2450
91913,677654000,4910
91913,256968000,860
91914,738475000,7200
91914,21717000,1830
91914,41228000,1100
91914,48074000,760
91914,65882000,750
91914,279555000,1930
91914,282019000,830
91915,980324000,12590
91915,40994000,3270
91915,87474000,2340
91915,101810000,1630
91915,132597000,1500
91915,448670000,3240
91915,168779000,610
91916,71446000,890
91916,3151000,240
91916,6138000,170
91916,9289000,150
91916,11143000,130
91916,22362000,160
91916,19363000,40
